order_date,product_id,category,quantity,revenue,unit_cost,margin,margin_rate,client_id,country,channel
2024-05-03,Spo-819386,Sports,9,56.69,35.84,20.85,36.78,C-59599047,Japan,Web
2023-05-24,Jew-849316,Jewelry,18,229.76,179.78,49.98,21.75,C-36956215,Netherlands,Web
2023-05-28,Bea-425455,Beauty,4,248.92,146.47,102.45,41.16,C-36653469,Netherlands,Phone
2024-03-09,Fur-329244,Furniture,11,193.76,114.26,79.5,41.03,C-67412814,Denmark,Phone
2024-11-11,Ele-694941,Electronics,18,96.71,68.91,27.8,28.75,C-07524093,Mexico,Store
2024-01-08,Tra-886645,Travel,3,180.88,96.43,84.45,46.69,C-37086575,United Kingdom,App
2025-05-12,Ele-485610,Electronics,4,172.09,136.87,35.22,20.47,C-59159872,Denmark,Store
2023-11-30,Ele-631061,Electronics,9,252.14,180.58,71.56,28.38,C-20753265,United Kingdom,Store
2024-06-05,Aut-673226,Automotive,13,338.97,255.72,83.25,24.56,C-12580430,Japan,Marketplace
2023-04-16,Boo-712416,Books,15,484.28,217.01,267.27,55.19,C-98924873,United Kingdom,App
2022-10-11,Mus-021266,Music,10,76.36,40.81,35.55,46.56,C-68075571,Mexico,Marketplace
2023-01-07,Ele-219970,Electronics,9,437.14,336.48,100.66,23.03,C-55524227,Norway,App
2025-09-17,Tra-898279,Travel,16,145.67,83.09,62.58,42.96,C-68350413,Spain,Phone
2024-11-16,Tra-173909,Travel,16,297.73,161.53,136.2,45.75,C-43547388,Spain,Social Media
2024-05-04,Hea-768273,Health,13,275.63,145.38,130.25,47.26,C-62723552,France,Social Media
2022-05-09,Tra-668012,Travel,5,280.69,126.71,153.98,54.86,C-09158407,Australia,Marketplace
2025-11-04,Mus-800221,Music,10,363.06,192.79,170.27,46.9,C-28304596,Netherlands,Social Media
2023-05-22,Ele-638912,Electronics,1,193.94,143.68,50.26,25.92,C-68244574,Spain,Marketplace
2025-01-23,Tra-405971,Travel,3,162.95,87.53,75.42,46.28,C-41903763,Sweden,Social Media
2023-08-01,Jew-042608,Jewelry,3,427.15,303.49,123.66,28.95,C-22779605,Norway,Marketplace
2025-04-15,Boo-165764,Books,10,113.95,60.81,53.14,46.63,C-57398717,Italy,Social Media
2023-04-18,Gar-554955,Garden,17,94.22,49.09,45.13,47.9,C-13019908,Portugal,Phone
2024-10-04,Foo-854666,Food,18,12.73,7.48,5.25,41.24,C-86869118,Japan,Store
2025-07-22,Foo-503511,Food,13,109.24,60.74,48.5,44.4,C-20993421,Portugal,Phone
2023-10-30,Boo-047929,Books,2,261.67,109.44,152.23,58.18,C-58039152,Japan,Store
2025-12-17,Spo-386321,Sports,16,271.56,161.66,109.9,40.47,C-57606820,Belgium,Store
2022-11-16,Aut-451911,Automotive,4,130.94,100.95,29.99,22.9,C-79377345,Portugal,App
2022-02-27,Off-764764,Office,18,40.78,24.63,16.15,39.6,C-26979236,Belgium,Web
2022-09-30,Off-223415,Office,14,373.6,207.1,166.5,44.57,C-10313337,Brazil,Marketplace
2025-05-06,Fur-080789,Furniture,6,380.2,233.33,146.87,38.63,C-49558362,Denmark,Web
2025-01-07,Mus-079671,Music,11,498.93,228.31,270.62,54.24,C-84224210,Denmark,Store
2024-09-08,Hea-747500,Health,17,450.51,235.4,215.11,47.75,C-10807622,United Kingdom,Marketplace
2022-02-10,Toy-844993,Toys,8,463.4,253.69,209.71,45.25,C-27585887,Mexico,Marketplace
2024-01-08,Jew-982806,Jewelry,3,400.11,289.4,110.71,27.67,C-00734746,Switzerland,App
2025-06-22,Clo-344335,Clothing,3,309.67,178.77,130.9,42.27,C-06719412,Norway,Web
2024-11-12,Foo-116011,Food,17,68.63,38.39,30.24,44.06,C-13714323,Netherlands,Email
2023-12-10,Gar-368199,Garden,4,313.05,172.23,140.82,44.98,C-27585887,United Kingdom,Phone
2022-08-24,Boo-539405,Books,19,32.7,13.84,18.86,57.68,C-06400752,Norway,Web
2022-05-06,Fur-084872,Furniture,8,443.22,251.82,191.4,43.18,C-29478850,Germany,Social Media
2024-02-17,Boo-016714,Books,17,243.5,118.32,125.18,51.41,C-46420629,France,Marketplace
2024-04-15,Toy-431855,Toys,5,350.25,183.01,167.24,47.75,C-60871350,Poland,Store
2022-05-20,Fur-970213,Furniture,11,30.86,18.38,12.48,40.44,C-96741425,Spain,Social Media
2024-05-28,Foo-404075,Food,12,269.45,128.69,140.76,52.24,C-81801455,Mexico,Email
2023-01-29,Ele-207346,Electronics,15,154.13,119.47,34.66,22.49,C-81775030,Denmark,Phone
2024-04-07,Hea-208271,Health,12,146.06,84.21,61.85,42.35,C-52592154,France,Phone
2022-05-07,Boo-761228,Books,7,197.88,100.6,97.28,49.16,C-00785431,United States,Social Media
2025-02-11,Hea-984867,Health,3,5.32,2.88,2.44,45.86,C-03018434,Netherlands,Marketplace
2024-04-16,Hea-403243,Health,10,236.0,123.99,112.01,47.46,C-28416438,Canada,Social Media
2023-06-09,Hea-490595,Health,16,245.85,129.13,116.72,47.48,C-62568079,Norway,Marketplace
2025-06-05,Gar-256080,Garden,1,432.25,243.24,189.01,43.73,C-53588388,Portugal,Marketplace
2022-05-26,Clo-614157,Clothing,11,227.02,130.46,96.56,42.53,C-20164022,Australia,Social Media
2025-04-01,Foo-373596,Food,17,184.96,92.62,92.34,49.92,C-40198582,Switzerland,Store
2024-01-05,Hea-130041,Health,14,497.4,277.33,220.07,44.24,C-03244042,Sweden,Email
2023-12-29,Gar-531472,Garden,18,287.75,166.08,121.67,42.28,C-29059731,Netherlands,Social Media
2022-06-18,Bea-941760,Beauty,12,238.94,121.67,117.27,49.08,C-58739916,Australia,Web
2025-02-22,Mus-834771,Music,16,250.49,139.3,111.19,44.39,C-43219009,Germany,Marketplace
2022-10-27,Off-044896,Office,8,405.54,207.87,197.67,48.74,C-45261324,Japan,Store
2025-06-27,Clo-018557,Clothing,3,173.63,100.14,73.49,42.33,C-08778513,United States,Phone
2024-07-26,Spo-948021,Sports,11,197.63,117.16,80.47,40.72,C-95051911,Netherlands,Email
2023-06-06,Aut-364157,Automotive,15,379.16,263.07,116.09,30.62,C-86869118,United Kingdom,App
2022-04-15,Foo-196737,Food,4,41.13,24.16,16.97,41.26,C-17061425,United Kingdom,Phone
2023-09-10,Ele-212624,Electronics,16,433.26,323.71,109.55,25.29,C-22133517,Austria,App
2024-08-26,Tra-055039,Travel,17,217.95,102.13,115.82,53.14,C-60360898,Norway,Social Media
2023-05-21,Foo-460310,Food,14,292.74,162.98,129.76,44.33,C-38384787,Norway,Phone
2022-10-29,Toy-469205,Toys,2,379.95,203.75,176.2,46.37,C-40198582,Germany,App
2023-10-15,Fur-871552,Furniture,15,136.7,84.04,52.66,38.52,C-57606820,Belgium,Phone
2025-06-07,Mus-931339,Music,8,445.71,214.75,230.96,51.82,C-85489309,Austria,Web
2022-03-05,Off-036492,Office,13,489.72,261.91,227.81,46.52,C-94166975,Australia,Social Media
2023-08-13,Boo-576973,Books,3,249.67,102.11,147.56,59.1,C-27871303,Australia,Phone
2022-08-20,Hea-906185,Health,4,468.78,268.44,200.34,42.74,C-77361430,Norway,Social Media
2025-04-21,Fur-386827,Furniture,4,5.56,3.15,2.41,43.35,C-15114461,United Kingdom,Email
2022-11-15,Fur-502840,Furniture,4,447.65,275.83,171.82,38.38,C-20753265,Australia,Store
2024-04-08,Hea-004693,Health,2,158.97,90.57,68.4,43.03,C-78075298,Switzerland,Marketplace
2022-04-02,Foo-572689,Food,13,159.19,93.92,65.27,41.0,C-72738987,United States,Phone
2024-08-18,Hea-156262,Health,8,117.9,71.78,46.12,39.12,C-60214032,United Kingdom,Social Media
2022-03-05,Mus-650578,Music,9,161.92,77.72,84.2,52.0,C-49979429,Canada,Social Media
2024-04-23,Off-163677,Office,1,110.67,57.5,53.17,48.04,C-15928546,Belgium,Social Media
2022-08-07,Toy-677006,Toys,1,453.41,215.58,237.83,52.45,C-65202473,Switzerland,Store
2023-12-05,Hea-176550,Health,9,450.02,231.57,218.45,48.54,C-43407569,Belgium,Social Media
2023-09-11,Boo-289101,Books,11,55.59,26.48,29.11,52.37,C-35116219,Denmark,Email
2022-09-04,Boo-116552,Books,16,75.71,31.67,44.04,58.17,C-67135312,Austria,Phone
2024-08-21,Fur-475076,Furniture,4,431.7,225.45,206.25,47.78,C-08506429,Denmark,Marketplace
2024-10-10,Spo-976800,Sports,15,202.47,113.39,89.08,44.0,C-83055979,Brazil,Marketplace
2022-02-26,Aut-220292,Automotive,7,88.79,60.41,28.38,31.96,C-06719412,Belgium,Social Media
2024-12-04,Toy-372567,Toys,2,257.78,127.87,129.91,50.4,C-67825246,Germany,Store
2025-01-14,Spo-170247,Sports,10,211.25,113.04,98.21,46.49,C-49815276,United Kingdom,App
2024-11-27,Jew-037010,Jewelry,17,113.48,84.31,29.17,25.7,C-98731171,Germany,Phone
2022-07-01,Jew-272395,Jewelry,11,361.77,260.35,101.42,28.03,C-30319793,Italy,Phone
2022-06-13,Clo-022343,Clothing,19,317.49,197.9,119.59,37.67,C-89214933,Japan,Phone
2024-01-27,Fur-874375,Furniture,10,54.33,26.69,27.64,50.87,C-55524227,United States,Social Media
2022-05-06,Boo-071734,Books,4,463.07,245.36,217.71,47.01,C-90541205,United Kingdom,Phone
2025-05-15,Foo-096485,Food,13,281.44,151.16,130.28,46.29,C-11483235,Canada,Email
2022-09-24,Boo-638931,Books,1,128.85,60.4,68.45,53.12,C-69738704,Mexico,Social Media
2022-12-20,Gar-963705,Garden,7,107.11,57.51,49.6,46.31,C-15293146,Mexico,Web
2025-12-05,Gar-486632,Garden,9,72.29,37.06,35.23,48.73,C-34566214,Switzerland,Phone
2025-02-19,Boo-993441,Books,1,215.2,90.2,125.0,58.09,C-26236676,Netherlands,Email
2023-09-02,Off-296529,Office,18,72.09,43.22,28.87,40.05,C-22025771,United States,Store
2023-04-14,Mus-038848,Music,18,210.83,115.94,94.89,45.01,C-14995658,Denmark,Marketplace
2024-03-11,Gar-372682,Garden,16,78.64,46.63,32.01,40.7,C-86214823,Austria,Store
2022-05-13,Ele-636462,Electronics,16,330.12,253.23,76.89,23.29,C-71670241,Canada,Store
2025-11-03,Boo-919403,Books,5,393.69,181.71,211.98,53.84,C-26550289,Italy,Social Media
2024-10-08,Tra-736034,Travel,14,277.01,141.88,135.13,48.78,C-47158870,Netherlands,Web
2024-04-28,Clo-100338,Clothing,1,341.63,204.48,137.15,40.15,C-24439520,Canada,Social Media
2024-10-16,Spo-765427,Sports,6,469.5,294.38,175.12,37.3,C-53875461,Brazil,Store
2022-11-14,Jew-800415,Jewelry,6,320.99,236.72,84.27,26.25,C-61449721,Denmark,Social Media
2023-12-12,Boo-022706,Books,12,185.26,99.58,85.68,46.25,C-49979429,Mexico,Phone
2025-02-22,Boo-236905,Books,18,227.49,102.06,125.43,55.14,C-50356406,Netherlands,Email
2023-03-27,Gar-728271,Garden,9,430.96,230.27,200.69,46.57,C-61969734,Denmark,Phone
2025-05-16,Mus-020357,Music,16,69.71,38.66,31.05,44.54,C-35609087,Portugal,Store
2025-08-16,Hea-813960,Health,15,166.24,99.97,66.27,39.86,C-27871303,Poland,Phone
2023-09-25,Ele-029223,Electronics,2,290.75,223.75,67.0,23.04,C-04633523,Australia,Marketplace
2022-05-22,Toy-049877,Toys,5,339.81,167.25,172.56,50.78,C-59599047,France,Social Media
2024-09-30,Foo-757167,Food,13,382.93,184.9,198.03,51.71,C-04328131,Norway,Phone
2024-05-08,Tra-044487,Travel,19,162.51,74.82,87.69,53.96,C-89064843,Austria,Social Media
2023-07-23,Toy-900599,Toys,1,77.2,41.85,35.35,45.79,C-26236676,Belgium,Marketplace
2022-10-31,Foo-663391,Food,16,477.65,251.01,226.64,47.45,C-46601117,Japan,Social Media
2023-10-19,Aut-681113,Automotive,7,42.81,31.56,11.25,26.28,C-03523735,Sweden,Store
2023-10-06,Boo-880629,Books,13,52.42,24.68,27.74,52.92,C-90348587,United States,App
2023-08-16,Ele-077137,Electronics,16,250.0,187.07,62.93,25.17,C-72092825,Norway,Social Media
2022-01-30,Bea-215332,Beauty,12,410.54,240.45,170.09,41.43,C-94070452,Poland,Marketplace
2025-11-01,Gar-272819,Garden,7,388.38,228.37,160.01,41.2,C-64432934,Sweden,Marketplace
2025-09-26,Fur-432523,Furniture,14,469.16,227.13,242.03,51.59,C-54573275,Austria,App
2025-05-17,Gar-569509,Garden,18,75.09,42.97,32.12,42.78,C-47893692,Germany,Store
2025-06-20,Jew-510945,Jewelry,19,190.98,141.14,49.84,26.1,C-62723552,Norway,Web
2023-11-26,Spo-945603,Sports,13,144.66,89.23,55.43,38.32,C-60360898,Norway,Store
2022-06-07,Mus-226063,Music,2,431.13,238.33,192.8,44.72,C-09630102,Germany,Email
2022-05-26,Jew-089020,Jewelry,19,246.74,180.28,66.46,26.94,C-88377676,Netherlands,Social Media
2022-12-06,Tra-312855,Travel,4,18.29,8.44,9.85,53.85,C-89120419,Denmark,Marketplace
2024-05-15,Spo-704461,Sports,14,355.44,195.56,159.88,44.98,C-37008865,Sweden,Marketplace
2022-04-02,Aut-934288,Automotive,2,197.41,138.62,58.79,29.78,C-13019908,United Kingdom,Store
2022-11-25,Toy-823410,Toys,18,267.92,146.4,121.52,45.36,C-25305284,Brazil,Store
2022-06-21,Mus-815454,Music,19,447.42,191.79,255.63,57.13,C-75699845,Denmark,Social Media
2023-12-03,Mus-609539,Music,19,132.09,56.42,75.67,57.29,C-40198582,Spain,Store
2024-11-20,Clo-748337,Clothing,4,123.93,74.86,49.07,39.59,C-19284007,Canada,Phone
2023-09-13,Boo-299883,Books,19,135.28,65.41,69.87,51.65,C-17891875,Poland,App
2022-09-29,Bea-869601,Beauty,3,172.36,96.98,75.38,43.73,C-89214933,Spain,App
2025-01-23,Spo-769509,Sports,8,58.14,34.58,23.56,40.52,C-17194573,Canada,Web
2024-09-15,Fur-004226,Furniture,4,350.12,204.1,146.02,41.71,C-67493075,Australia,Marketplace
2022-03-18,Spo-416007,Sports,3,107.66,57.43,50.23,46.66,C-76469767,Japan,Social Media
2022-05-31,Hea-742923,Health,5,463.44,253.71,209.73,45.26,C-14995658,Italy,Social Media
2022-05-22,Clo-886690,Clothing,11,111.76,69.7,42.06,37.63,C-37260085,Norway,Store
2022-08-19,Hea-351041,Health,19,131.54,68.5,63.04,47.92,C-10235413,Mexico,Marketplace
2024-08-11,Jew-782516,Jewelry,19,152.03,118.02,34.01,22.37,C-36956215,Sweden,Web
2022-05-08,Ele-368988,Electronics,17,385.43,302.39,83.04,21.54,C-03244042,Japan,Web
2024-05-09,Jew-829910,Jewelry,2,216.67,169.46,47.21,21.79,C-68320563,Poland,Web
2023-11-27,Aut-712864,Automotive,9,410.57,305.89,104.68,25.5,C-34589680,Portugal,Email
2023-05-12,Ele-565361,Electronics,3,393.5,303.68,89.82,22.83,C-09158407,Denmark,Phone
2025-07-27,Jew-792593,Jewelry,10,465.1,362.2,102.9,22.12,C-72092825,Spain,Marketplace
2024-03-20,Fur-359609,Furniture,9,379.52,221.15,158.37,41.73,C-17535660,Sweden,Email
2022-05-11,Gar-824661,Garden,4,30.7,16.06,14.64,47.69,C-96620664,Spain,Web
2022-09-26,Jew-468429,Jewelry,7,419.45,300.29,119.16,28.41,C-31524373,Japan,Email
2023-09-10,Mus-001628,Music,12,469.35,217.48,251.87,53.66,C-88895592,Austria,Email
2024-08-19,Fur-859948,Furniture,11,496.88,252.92,243.96,49.1,C-19241305,Austria,App
2025-07-07,Fur-364686,Furniture,15,67.01,35.56,31.45,46.93,C-62155163,France,Store
2024-12-10,Mus-948878,Music,14,308.57,150.74,157.83,51.15,C-57606820,Sweden,Web
2025-03-02,Gar-833324,Garden,7,103.73,61.64,42.09,40.58,C-90845763,Netherlands,App
2024-03-19,Off-601699,Office,15,134.94,84.3,50.64,37.53,C-02915898,Japan,Phone
2024-10-25,Ele-285124,Electronics,14,374.06,290.63,83.43,22.3,C-24896288,Denmark,App
2023-10-10,Toy-165835,Toys,11,488.95,282.33,206.62,42.26,C-51948660,Belgium,Social Media
2024-01-08,Foo-403517,Food,10,299.45,179.58,119.87,40.03,C-93526944,Portugal,Email
2023-05-17,Boo-721491,Books,19,426.04,226.99,199.05,46.72,C-15928546,United Kingdom,Store
2025-04-22,Spo-476075,Sports,3,9.4,4.99,4.41,46.91,C-33804197,Denmark,Phone
2023-02-13,Foo-312595,Food,12,23.13,11.89,11.24,48.59,C-32639119,Denmark,Social Media
2025-01-19,Clo-388774,Clothing,13,300.38,174.26,126.12,41.99,C-62209423,Germany,Phone
2025-12-30,Toy-283942,Toys,7,197.55,92.08,105.47,53.39,C-72242279,Canada,Marketplace
2024-03-30,Foo-713856,Food,12,445.43,254.47,190.96,42.87,C-57606820,Canada,App
2024-06-21,Ele-455019,Electronics,2,154.48,110.43,44.05,28.52,C-68350413,Italy,Email
2022-07-08,Clo-767042,Clothing,1,218.87,122.02,96.85,44.25,C-46420629,Mexico,Phone
2024-09-07,Bea-747566,Beauty,6,266.32,135.91,130.41,48.97,C-58039152,Portugal,Social Media
2024-03-25,Mus-625608,Music,19,140.15,69.16,70.99,50.65,C-35351485,United States,Store
2023-01-18,Toy-009589,Toys,6,454.7,239.91,214.79,47.24,C-10606874,Poland,App
2024-04-29,Mus-756533,Music,13,234.94,122.86,112.08,47.71,C-67135312,Austria,Web
2025-09-07,Foo-897683,Food,4,214.96,107.68,107.28,49.91,C-37129412,Switzerland,Store
2023-05-05,Off-867065,Office,14,425.63,245.49,180.14,42.32,C-62048355,Sweden,Web
2025-03-02,Clo-631944,Clothing,16,159.43,97.27,62.16,38.99,C-33021481,Belgium,Marketplace
2023-03-02,Bea-310366,Beauty,2,409.65,251.65,158.0,38.57,C-99655860,Australia,Web
2022-09-07,Jew-006381,Jewelry,9,65.53,47.85,17.68,26.98,C-42855881,Germany,Web
2024-12-20,Mus-090907,Music,13,95.48,41.01,54.47,57.05,C-00841776,Portugal,Marketplace
2024-10-16,Clo-245567,Clothing,14,475.67,240.52,235.15,49.44,C-05647651,Switzerland,Marketplace
2025-12-16,Hea-495650,Health,14,422.01,243.72,178.29,42.25,C-77563553,Portugal,Web
2025-05-31,Off-843047,Office,5,197.01,108.38,88.63,44.99,C-67493075,Japan,Phone
2023-11-15,Gar-685948,Garden,2,321.04,153.7,167.34,52.12,C-20993421,Switzerland,App
2025-11-08,Ele-068453,Electronics,5,471.77,338.94,132.83,28.16,C-78424342,Portugal,App
2022-11-15,Jew-027115,Jewelry,6,109.87,85.33,24.54,22.34,C-97634667,United States,Email
2024-10-16,Ele-266497,Electronics,2,34.21,26.0,8.21,24.0,C-39436251,Mexico,Social Media
2022-08-13,Mus-600450,Music,1,271.05,132.87,138.18,50.98,C-71792763,United Kingdom,Social Media
2023-02-27,Foo-332045,Food,16,75.59,41.08,34.51,45.65,C-30079209,Canada,Marketplace
2024-06-26,Boo-288720,Books,9,97.72,41.1,56.62,57.94,C-23784180,Norway,Phone
2025-04-29,Foo-113506,Food,14,446.31,222.2,224.11,50.21,C-75646845,Japan,Store
2022-03-20,Jew-347182,Jewelry,9,8.66,6.39,2.27,26.21,C-37008865,Brazil,Phone
2024-05-04,Fur-940637,Furniture,5,409.33,214.5,194.83,47.6,C-11483235,Germany,Web
2024-09-30,Foo-305845,Food,15,260.89,151.23,109.66,42.03,C-87214198,Norway,Marketplace
2022-12-31,Jew-467897,Jewelry,10,281.85,213.68,68.17,24.19,C-26318434,United States,Marketplace
2022-01-22,Clo-091837,Clothing,15,337.53,205.69,131.84,39.06,C-07996478,Portugal,Marketplace
2023-07-02,Aut-124390,Automotive,17,218.57,153.8,64.77,29.63,C-10807622,Belgium,App
2022-11-26,Foo-960050,Food,3,62.23,30.47,31.76,51.04,C-61969734,Spain,Store
2025-03-25,Clo-083661,Clothing,8,55.9,29.84,26.06,46.62,C-12499130,Sweden,App
2022-02-25,Ele-442159,Electronics,4,378.41,290.92,87.49,23.12,C-69162101,Germany,Phone
2025-06-25,Hea-461210,Health,11,114.41,59.36,55.05,48.12,C-00687619,United States,Social Media
2024-07-13,Toy-551756,Toys,19,18.91,9.51,9.4,49.71,C-47387368,Belgium,Phone
2022-09-18,Boo-386998,Books,14,489.91,248.07,241.84,49.36,C-97280682,Canada,Marketplace
2023-03-11,Ele-718972,Electronics,18,490.29,390.85,99.44,20.28,C-17061425,Italy,App
2023-06-22,Ele-301267,Electronics,2,192.18,137.64,54.54,28.38,C-11539117,France,Marketplace
2023-06-19,Jew-517488,Jewelry,9,17.63,12.45,5.18,29.38,C-72683595,Mexico,Store
2023-01-16,Mus-766896,Music,10,365.0,163.26,201.74,55.27,C-98150790,Italy,Phone
2022-04-13,Mus-596887,Music,13,416.35,217.71,198.64,47.71,C-72683595,Switzerland,Web
2022-01-29,Fur-757001,Furniture,19,66.88,33.92,32.96,49.28,C-68115278,Mexico,App
2024-12-16,Spo-252038,Sports,4,72.05,42.94,29.11,40.4,C-20198785,Switzerland,Store
2024-12-21,Aut-137075,Automotive,16,412.0,304.48,107.52,26.1,C-26979236,Japan,Web
2024-08-12,Fur-404240,Furniture,12,461.34,240.46,220.88,47.88,C-34566214,Germany,Marketplace
2024-12-07,Jew-279317,Jewelry,16,396.42,280.22,116.2,29.31,C-98828718,Japan,Email
2025-10-22,Gar-137530,Garden,17,104.37,53.84,50.53,48.41,C-93526944,Norway,Store
2023-07-01,Boo-762155,Books,16,208.7,89.33,119.37,57.2,C-29059731,United Kingdom,Social Media
2022-11-23,Tra-323338,Travel,7,302.42,143.34,159.08,52.6,C-38580646,Norway,Phone
2022-09-23,Aut-645398,Automotive,2,84.35,61.77,22.58,26.77,C-34485779,Sweden,Email
2023-12-30,Aut-053621,Automotive,9,109.25,81.64,27.61,25.27,C-06963273,United Kingdom,Web
2025-04-14,Off-505787,Office,12,145.03,73.94,71.09,49.02,C-54573275,Netherlands,Web
2024-12-03,Jew-588501,Jewelry,13,257.21,194.92,62.29,24.22,C-18788930,Denmark,Marketplace
2022-08-07,Bea-630247,Beauty,14,257.85,138.45,119.4,46.31,C-10235413,Netherlands,Social Media
2022-05-06,Ele-657469,Electronics,12,408.08,313.13,94.95,23.27,C-75699845,Italy,App
2024-05-31,Hea-121710,Health,3,377.74,220.38,157.36,41.66,C-72092825,Austria,Store
2025-11-03,Toy-930869,Toys,16,457.3,253.76,203.54,44.51,C-76954347,Germany,Email
2022-11-15,Bea-969041,Beauty,18,417.29,231.8,185.49,44.45,C-39436251,France,Phone
2025-08-21,Mus-211820,Music,3,130.67,65.26,65.41,50.06,C-24896288,Italy,Phone
2025-05-08,Jew-029145,Jewelry,9,168.99,131.71,37.28,22.06,C-89986340,Portugal,Marketplace
2022-03-26,Tra-864367,Travel,15,252.71,115.72,136.99,54.21,C-19241305,Norway,Social Media
2024-11-30,Tra-332765,Travel,8,12.06,6.38,5.68,47.1,C-71670241,Brazil,Web
2023-12-24,Bea-941324,Beauty,10,452.43,282.99,169.44,37.45,C-71670241,United Kingdom,Web
2025-10-18,Tra-080195,Travel,3,26.95,13.43,13.52,50.17,C-12580430,Japan,Email
2025-07-16,Toy-164458,Toys,5,164.61,83.82,80.79,49.08,C-49996663,Belgium,Phone
2022-12-28,Jew-283418,Jewelry,6,286.74,220.75,65.99,23.01,C-88236125,Switzerland,Web
2023-01-02,Mus-402290,Music,14,261.33,112.24,149.09,57.05,C-12499130,Austria,Social Media
2025-04-19,Jew-198311,Jewelry,19,328.96,242.96,86.0,26.14,C-38246466,Japan,Phone
2025-06-08,Aut-892489,Automotive,18,266.12,188.83,77.29,29.04,C-89039545,Poland,Social Media
2024-09-14,Bea-797419,Beauty,7,118.36,59.48,58.88,49.75,C-76317237,Portugal,App
2024-12-29,Clo-652891,Clothing,4,104.53,55.34,49.19,47.06,C-03903537,Japan,Store
2023-08-11,Tra-160852,Travel,3,454.09,227.71,226.38,49.85,C-43547388,Netherlands,Web
2024-08-20,Foo-182643,Food,13,135.66,65.06,70.6,52.04,C-45866965,Poland,App
2023-05-04,Jew-848970,Jewelry,4,144.08,109.54,34.54,23.97,C-95815641,United Kingdom,Social Media
2025-06-11,Bea-914003,Beauty,9,209.41,118.8,90.61,43.27,C-00366258,United Kingdom,App
2025-12-23,Spo-372468,Sports,6,74.02,38.87,35.15,47.49,C-78075298,United States,Phone
2024-04-10,Boo-483835,Books,11,256.1,113.01,143.09,55.87,C-10064712,Australia,Web
2023-10-28,Spo-612579,Sports,9,334.19,174.62,159.57,47.75,C-94303573,United States,Phone
2025-08-10,Bea-588370,Beauty,9,394.07,218.2,175.87,44.63,C-27196768,Switzerland,Store
2025-10-03,Tra-665587,Travel,19,357.17,172.76,184.41,51.63,C-87040379,Switzerland,App
2025-01-27,Ele-492937,Electronics,1,78.08,60.03,18.05,23.12,C-05513157,Poland,Social Media
2024-05-25,Tra-169998,Travel,4,230.75,113.06,117.69,51.0,C-32843008,Germany,Marketplace
2022-12-27,Ele-793580,Electronics,1,24.1,17.77,6.33,26.27,C-49541892,Austria,Email
2022-12-24,Mus-690988,Music,13,13.81,7.2,6.61,47.86,C-49269738,Norway,Marketplace
2025-02-27,Mus-030900,Music,16,222.86,108.61,114.25,51.27,C-48015007,Brazil,App
2025-11-07,Bea-798203,Beauty,12,130.22,75.98,54.24,41.65,C-05686328,Italy,Social Media
2024-01-06,Aut-198993,Automotive,1,343.26,262.3,80.96,23.59,C-79884677,United States,App
2022-03-05,Mus-852893,Music,15,363.5,163.2,200.3,55.1,C-96620664,Italy,App
2025-11-20,Aut-825421,Automotive,5,448.22,349.13,99.09,22.11,C-01547198,Germany,Marketplace
2022-06-30,Mus-557284,Music,1,381.54,208.33,173.21,45.4,C-77953798,Netherlands,Email
2023-08-10,Tra-968424,Travel,17,28.88,14.07,14.81,51.28,C-91222462,Poland,Phone
2022-07-08,Jew-736285,Jewelry,8,188.95,149.14,39.81,21.07,C-08633461,Switzerland,App
2025-04-21,Toy-289141,Toys,8,140.15,76.8,63.35,45.2,C-74376437,Switzerland,Email
2023-08-03,Foo-784538,Food,15,196.14,115.65,80.49,41.04,C-17061425,Austria,Phone
2022-06-19,Tra-815920,Travel,12,84.24,45.48,38.76,46.01,C-49558362,Brazil,Marketplace
2022-11-18,Off-896184,Office,16,53.36,31.36,22.0,41.23,C-70756710,Canada,Email
2025-04-10,Jew-022975,Jewelry,18,262.89,184.11,78.78,29.97,C-96620664,United Kingdom,Phone
2022-10-11,Off-299454,Office,3,361.59,203.1,158.49,43.83,C-10807622,Sweden,Social Media
2023-01-01,Spo-203183,Sports,4,352.45,192.45,160.0,45.4,C-81801455,Norway,Social Media
2022-04-21,Gar-064254,Garden,15,228.22,115.34,112.88,49.46,C-00841776,Belgium,Social Media
2022-03-19,Foo-617552,Food,14,263.53,157.28,106.25,40.32,C-06613536,Austria,Email
2022-09-10,Spo-103197,Sports,1,260.58,138.4,122.18,46.89,C-63038086,Australia,Marketplace
2022-08-24,Mus-025809,Music,17,347.33,181.01,166.32,47.89,C-54573275,Austria,Web
2022-04-03,Aut-892162,Automotive,17,28.72,20.03,8.69,30.26,C-82044329,Norway,Email
2024-11-23,Mus-830427,Music,18,356.4,150.06,206.34,57.9,C-71771991,Italy,Web
2025-11-28,Bea-199204,Beauty,1,293.19,168.65,124.54,42.48,C-67236995,Japan,Web
2022-08-10,Toy-910621,Toys,2,103.06,48.54,54.52,52.9,C-39560630,Australia,Web
2024-06-14,Mus-465973,Music,16,29.28,16.26,13.02,44.47,C-19170576,Japan,Phone
2025-09-25,Hea-582100,Health,14,58.72,29.27,29.45,50.15,C-07996478,Spain,Social Media
2024-08-18,Spo-059760,Sports,18,264.72,144.26,120.46,45.5,C-75340146,Mexico,Web
